job_title,company,job_profile,description,location,Level,Type,StandardJobTitle
Junior .NET Developer / Alexandria,Hidden Name,https://wuzzuf.net/jobs/p/df87970a-eaee-47a4-ab9a-ad559134ff17-Junior--NET-Developer---Alexandria-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=639,"Full Time · Entry Level · 1+ Yrs of Exp · .NET · MVC · C# · TFS · Git · Software Development · Information Technology (IT) · Computer Science · IT/Software Development - October 21, 2020","Smouha, Alexandria",Entry Level,Full Time,Software Engneering 
Front End Wordpress Developer,MK Team Solutions,https://wuzzuf.net/jobs/p/bcfde9b6-4fee-4c42-989f-ab9172901280-Front-End-Wordpress-Developer-MK-Team-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=660,"Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · CSS · javaScript · HTML5 · HTML · Bootstrap · WordPress · Frameworks · Photoshop - November 16, 2020","Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
Junior Mean Stack Developer (Nodejs),EasyKash,https://wuzzuf.net/jobs/p/3fae7357-3ec6-45a8-8f4f-f13488898ed5-Junior-Mean-Stack-Developer-Nodejs-EasyKash-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=657,"Full Time · Entry Level · 1-2 Yrs of Exp · HTML5 · CSS3 · NodeJS · SQL · jQuery · AngularJS · Agile · Mean Stack · Information Technology (IT) · Computer Science · Software Development · Angular - November 8, 2020","Dokki, Giza",Entry Level,Full Time,Software Engneering 
Senior iOS Developer,Odiggo,https://wuzzuf.net/jobs/p/77d4bec3-d087-49a3-93bf-daab39bf510f-Senior-iOS-Developer-Odiggo-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=653,"Full Time · Entry Level · 1-7 Yrs of Exp · Information Technology (IT) · iOS · Software Development · Swift · API · Computer Science · Mobile Development · Development · UX · UI · Objective-C - November 12, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Junior Java Back End Developer,Elnady Engineering & Agencies,https://wuzzuf.net/jobs/p/414da075-0543-409f-8c70-5f2664627fb6-Junior-Java-Back-End-Developer-Elnady-Engineering-amp-Agencies-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=650,"Full Time · Entry Level · 0-2 Yrs of Exp · Java EE · HTML · javaScript · jQuery · Information Technology (IT) · Software Engineering · Software Development · Computer Science · AJAX · Java - September 28, 2020","Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
Flutter Mobile Apps Developer - Cairo,Hidden Name,https://wuzzuf.net/jobs/p/fd5b56c2-0037-434c-ae16-55857466f827-Flutter-Mobile-Apps-Developer---Cairo-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=642,"Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Software Development · iOS · Android · Flutter · Mobile · Native · Computer Science · Mobile Apps · Web · Cross Platform - November 11, 2020","Heliopolis, Cairo",Entry Level,Full Time,Software Engneering 
Java Developer,Centione,https://wuzzuf.net/jobs/p/e634ad3a-a50c-430a-8ce8-f9d1565579c3-Java-Developer-Centione-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=667,"Full Time · Entry Level · 1-3 Yrs of Exp · Java · MVC · J2EE · Software Development · Information Technology (IT) · Computer Science · HTML · CSS · MySQL · Oracle · Spring · Struts · Hibernate - November 7, 2020","Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
Mobile Application Developer (Ionic/Angular) -...,Lead Liaison,https://wuzzuf.net/jobs/p/d23e61eb-9503-49c8-bdb1-8193d747babd-Mobile-Application-Developer-Ionic-Angular---Alexandria-Lead-Liaison-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=674,"Full Time · Entry Level · 1+ Yrs of Exp · Information Technology (IT) · Software Development · Software Engineering · Computer Science · iOS · Android · HTML5 · JavaScript · Cross Platform · Ionic - October 22, 2020","San Stefano, Alexandria",Entry Level,Full Time,Software Engneering 
Odoo Front End Developer,Hidden Name,https://wuzzuf.net/jobs/p/17e5cace-82a3-4f74-8ba5-a10abea97876-Odoo-Front-End-Developer-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=675,"Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Software Development · javaScript · HTML · jQuery · Git · UI · UX · Java · Computer Science · CSS · Design · Angular - November 8, 2020","Mohandessin, Giza",Entry Level,Full Time,Software Engneering 
iOS Developer - Internship,ElMnassa Innovation & Development,https://wuzzuf.net/internship/ac2df9dd-c5a3-49cf-b38b-3a6816b9bb2d-iOS-Developer---Internship-ElMnassa-Innovation-Development-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=680,"Internship · Entry Level · 0-1 Yrs of Exp · Information Technology (IT) · Computer Science · Communication Skills · APi · MVC · Git · Xcode IDE · Spatial Reasoning · Design Guidelines · Core Data - November 13, 2020","New Cairo, Cairo",Entry Level,Internship,Software Engneering 
Flutter Developer - Intern,Magdsoft,https://wuzzuf.net/internship/439dedeb-980b-4b73-821e-2841b9be6fa4-Flutter-Developer---Intern-Magdsoft-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=663,"Internship · Entry Level · 0-1 Yrs of Exp · Information Technology (IT) · Software Development · Android · Java · Computer Science · IT/Software Development · Engineering - Telecom/Technology - October 18, 2020","Nasr City, Cairo",Entry Level,Internship,Software Engneering 
iOS Developer - Internship,ElMnassa Innovation & Development,https://wuzzuf.net/internship/ac2df9dd-c5a3-49cf-b38b-3a6816b9bb2d-iOS-Developer---Internship-ElMnassa-Innovation-Development-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=681,"Internship · Entry Level · 0-1 Yrs of Exp · Information Technology (IT) · Computer Science · Communication Skills · APi · MVC · Git · Xcode IDE · Spatial Reasoning · Design Guidelines · Core Data - November 13, 2020","New Cairo, Cairo",Entry Level,Internship,Software Engneering 
Sales Software Account Manager,Business Supply Hub,https://wuzzuf.net/jobs/p/e040e820-9d8c-4219-ab85-37bccc2ff466-Sales-Software-Account-Manager-Business-Supply-Hub-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=688,"Full Time · Entry Level · 0-3 Yrs of Exp · B2B · Sales · Sales Target · Business Development · Customer Service · Corporate Sales; · Sales Skills · Selling · English · Software Sales · B2B Sales - October 20, 2020","Cairo, Egypt",Entry Level,Full Time,Software Engneering 
Junior iOS Developer,Hidden Name,https://wuzzuf.net/jobs/p/2debf238-da3b-4fb4-aa41-70b6a0d6b353-Junior-iOS-Developer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=698,"Full Time · Entry Level · 1+ Yrs of Exp · Swift · Git · Computer Science · Information Technology (IT) · Software Development · iOS Development · Computer Engineering · iOS · Engineering · GraphQL - November 2, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Software Sales Account Manager - Internship,AFKAR Technology,https://wuzzuf.net/internship/0910d500-2cc2-4413-97d2-08d5cb8cc705-Software-Sales-Account-Manager---Internship-AFKAR-Technology-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=707,"Internship · Entry Level · Sales · Computer Engineering · Sales Target · Communication Skills · English · Computer · Engineering · Sales Skills · Computer Science · SWE · IT/Software Development - November 1, 2020","New Cairo, Cairo",Entry Level,Internship,Software Engneering 
Assistant Java Developer R1,YELO,https://wuzzuf.net/jobs/p/478eaea6-eda1-4ca5-91a3-37cafc1c298f-Assistant-Java-Developer-R1-YELO-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=701,"Full Time · Entry Level · 0-2 Yrs of Exp · Computer Science · Information Technology (IT) · Computer Engineering · Java · Software Development · DevOps · Design · Jenkins · JPA · SQL · Development - October 12, 2020","Sheraton, Cairo",Entry Level,Full Time,Software Engneering 
Backend Developer - Full Time,ElMnassa Innovation & Development,https://wuzzuf.net/jobs/p/d9fca030-c8ac-4992-93d2-cd9fdb087499-Backend-Developer---Full-Time-ElMnassa-Innovation-Development-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=722,"Full Time · Entry Level · 1+ Yrs of Exp · Software Development · Fix Bugs · Coding · Information Technology (IT) · PHP · Programming · Software Engineering · HTML · Backend · JSON · CSS · Java - October 13, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
Frontend Developer,KnowledgeNet,https://wuzzuf.net/jobs/p/c7d182cb-d580-4ff0-8903-80820d83f314-Frontend-Developer-KnowledgeNet-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=727,"Full Time · Entry Level · 1+ Yrs of Exp · HTML5 · CSS3 · Design · Bootstrap · RESTful · AJAX · Information Technology (IT) · Computer Science · Software Development · javaScript · Engineering - October 20, 2020","Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
Odoo / ERP Functional Consultant,Archer Solutions,https://wuzzuf.net/jobs/p/fcbd5afb-a84d-4b0d-9218-c9051c7c1158-Odoo---ERP-Functional-Consultant-Archer-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=729,"Full Time · Entry Level · 1+ Yrs of Exp · Accounting · OpenERP · Odoo · English · Business Processes · Information Technology (IT) · Computer Science · ERP · Commerce · Odoo ERP · Implementer - October 14, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
Frontend React JS Developer,apps square,https://wuzzuf.net/jobs/p/30071ebc-f287-4d2a-97f9-e8b972bd76c6-Frontend-React-JS-Developer-apps-square-Gharbia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=734,"Full Time · Entry Level · 1-2 Yrs of Exp · Software Development · javaScript · HTML · React · Front-End · CSS · React.js · Information Technology (IT) · Computer Science · Design · JS · Developer - October 19, 2020","Tanta, Gharbia",Entry Level,Full Time,Software Engneering 
Ionic Developer,As Good As New,https://wuzzuf.net/jobs/p/e15cb97b-9305-4555-95ac-36c75facc63f-Ionic-Developer-As-Good-As-New-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=759,"Full Time · Work From Home · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Ionic · Software Development · HTML · CSS · javaScript · Computer Science · Back End · SOAP · RESTful - October 28, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
Flutter Developer,DEVOPSolution,https://wuzzuf.net/jobs/p/fef32362-8ece-41de-9271-d14091638d85-Flutter-Developer-DEVOPSolution-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=758,Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Flutter · Software Development · Android · RESTful · APIs · Development · Flutter Development · RESTful APIs · App · Design - New,"Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
iOS Developer - Cairo,Restart Technology,https://wuzzuf.net/jobs/p/ad7507e2-75c3-421c-a5f2-334e262fe9fc-iOS-Developer---Cairo-Restart-Technology-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=748,Full Time · Entry Level · 1-3 Yrs of Exp · Software Development · Swift · Computer Science · Information Technology (IT) · Software Engineering · APIs · JSON · REST · Engineering · iOS · Design - New,"Heliopolis, Cairo",Entry Level,Full Time,Software Engneering 
Junior Full Stack Developer,Talent 360,https://wuzzuf.net/jobs/p/b4be6a6f-bc53-46d0-82ba-0b356fb02f92-Junior-Full-Stack-Developer-Talent-360-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=760,"Full Time · Entry Level · 2-3 Yrs of Exp · Information Technology (IT) · Software Development · Computer Science · javaScript · React · SQL · APIs · NodeJS · Development · Testing · React Native - November 2, 2020","Cairo, Egypt",Entry Level,Full Time,Software Engneering 
Full Stack Developer,MidEast Communication Systems,https://wuzzuf.net/jobs/p/e3390ce3-391b-407b-819a-d8f6080808aa-Full-Stack-Developer-MidEast-Communication-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=742,"Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Computer Science · UI · UX · MVC · PHP · Laravel · jQuery · HTML5 · CSS3 · NodeJS · Nginx · Yaf · SQL · GIT - October 13, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
Junior Full Stack Developer,Talent 360,https://wuzzuf.net/jobs/p/b4be6a6f-bc53-46d0-82ba-0b356fb02f92-Junior-Full-Stack-Developer-Talent-360-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=761,"Full Time · Entry Level · 2-3 Yrs of Exp · Information Technology (IT) · Software Development · Computer Science · javaScript · React · SQL · APIs · NodeJS · Development · Testing · React Native - November 2, 2020","Cairo, Egypt",Entry Level,Full Time,Software Engneering 
.Net Full Stack Developer,infasme.com,https://wuzzuf.net/jobs/p/8a7efffb-e180-445c-81a4-9a697e962457--Net-Full-Stack-Developer-infasme-com-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=776,"Full Time · Entry Level · 1+ Yrs of Exp · Information Technology (IT) · .NET · Computer Science · Software Development · Angular · javaScript · HTML · CSS · PHP · SQL · React · Java - November 22, 2020","Heliopolis, Cairo",Entry Level,Full Time,Software Engneering 
Full Stack Developer,Lirten,https://wuzzuf.net/jobs/p/29ff8189-74cb-402d-8ffe-6b56ebd01e70-Full-Stack-Developer-Lirten-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=772,Part Time · Entry Level · 1-3 Yrs of Exp · MERN Stack · Web Development · Computer Science · HTML · CSS · MERN · javaScript · Information Technology (IT) · Software Development · PostgreSQL - New,"Maadi, Cairo",Entry Level,Full Time And Part Time,Software Engneering 
Python Back End Developer,Div Systems,https://wuzzuf.net/jobs/p/c56ba929-7e80-4845-8338-227cb122d1a8-Python-Back-End-Developer-Div-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=794,"Full Time · Entry Level · 1-3 Yrs of Exp · Web Development · Information Technology (IT) · Software Development · Computer Science · Software Engineering · javaScript · HTML5 · Front-End · SQL - October 20, 2020","Mokattam, Cairo",Entry Level,Full Time,Software Engneering 
Java Developer Intern,Okhtub,https://wuzzuf.net/internship/7b49a9e4-b041-48dd-bad4-6940a5c9d45b-Java-Developer-Intern-Okhtub-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=800,"Internship · Entry Level · Java · Spring MVC · Spring Boot · EJB · JPA · JSF · Servlet · Java EE · Information Technology (IT) · Software Development · Computer Science · OOP · MVC · RESTful - November 19, 2020","Giza, Egypt",Entry Level,Internship,Software Engneering 
Senior Front End Developer (Ionic) - Remote,Deal,https://wuzzuf.net/jobs/p/b2fe3716-87c2-4b5b-bf81-8aa8fd8521c7-Senior-Front-End-Developer-Ionic---Remote-Deal-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=782,"Full Time · Work From Home · Entry Level · 1+ Yrs of Exp · Front End · Information Technology (IT) · Software Engineering · Software Development · HTML · CSS · JS · SASS · Computer Science - October 22, 2020","Cairo, Egypt",Entry Level,Full Time,Software Engneering 
Ruby On Rails Developer,Orchtech,https://wuzzuf.net/jobs/p/8af622fd-1f0d-4dac-b240-48ebf76b72ac-Ruby-On-Rails-Developer-Orchtech-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=784,"Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Ruby On Rails · Software Development · Ruby · Software Engineering · Front-End · Agile · Information Technology (IT) · HTML5 · CSS - October 6, 2020","Dokki, Giza",Entry Level,Full Time,Software Engneering 
Full Stack Developer,AIM technologies,https://wuzzuf.net/jobs/p/f38cfe6f-a6e8-427f-a97c-499c7b981ebd-Full-Stack-Developer-AIM-technologies-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=91,"Full Time · Entry Level · 1+ Yrs of Exp · Software Development · Software Engineering · React · Computer Science · Programming · Information Technology (IT) · javaScript · Engineering · Software - November 19, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Technical Support Engineer - Medical Software,Paxerahealth Corp,https://wuzzuf.net/jobs/p/50f0d7c7-ecb8-4b3e-b43a-a96dbe00e240-Technical-Support-Engineer---Medical-Software-Paxerahealth-Corp-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=85,"Full Time · Shift Based · Entry Level · 1-3 Yrs of Exp · CCNA · MCSE · Customer Service · Customer Care · Technical Support · Computer Networking · Biomedical · Engineering · Computer Science - October 22, 2020","Sheraton, Cairo",Entry Level,Full Time,Software Engneering 
IT Technical Support Specialist,UnitLabs,https://wuzzuf.net/jobs/p/7cb71f87-29d5-4cd9-a2e6-74e0f2e6f55d-IT-Technical-Support-Specialist-UnitLabs-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=84,Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Troubleshooting · Hardware · Technical Support · Information Technology · CCNA · MCSE · Installation · Software · Linux - New,"Dokki, Giza",Entry Level,Full Time,IT Category
